,comunidad_1
19277,506276905
19278,3239337748
19279,36435126
19280,599020623
19281,870816412721446912
19282,756073988
19283,146648001
19284,754201081
19285,848033544
19286,2463421321
19287,2645387561
19288,128968644
19289,231166374
19290,181809879
19291,424331624
19292,842911171036549120
19293,179358958
19294,1122987759445127168
19295,798236771666587650
19296,3557052615
19297,195118436
19298,238775686
19299,1337394909368692736
19300,1350618518862106624
19301,1318934759003820032
19302,1543609580
19303,901622103396552705
19304,2595713042
19305,1891655984
19306,797054094
19307,3302398083
19308,169173026
19309,1234786074473439232
19310,935118859
19311,3350741069
19312,1373331087020199936
19313,1199518089970368517
19314,1104870656292909056
19315,1150778116962430977
19316,132704571
19317,974809158
19318,1125606758318211072
19319,564966622
19320,1340346647033884673
19321,787239459771322368
19322,2900635697
19323,877742169972461573
19324,171714069
19325,1202429448
19326,2386956488
19327,87844715
19328,2349467928
19329,2881252791
19330,1357899891691954183
19331,252605344
19332,1312745458528399361
19333,596303775
19334,1081339364
19335,937829149258977280
19336,180986917
19337,1353117961268191232
19338,1155458209060139008
19339,1007635591935250433
19340,144891873
19341,1495929151
19342,911380005543956480
19343,1084227003824435201
19344,482540226
19345,143572950
19346,133982737
19347,846149392184868864
19348,19163172
19349,1202049792152616961
19350,767038284849680384
19351,1255062255575740416
19352,1332704204599812100
19353,2367838038
19354,741040185375363072
19355,167911240
19356,437923831
19357,1626569310
19358,1163212317229768705
19359,1180984333005475842
19360,210093732
19361,2891582482
19362,3314124537
19363,1176839764684759048
19364,1045148905514692608
19365,1254033464829136899
19366,2753335654
19367,49707864
19368,717027589303484416
19369,1433581135
19370,191963043
19371,1231254490839425024
19372,3432385150
19373,401529816
19374,526619743
19375,115701187
19376,2235985033
19377,4869498521
19378,199394018
19379,1272292574301245447
19380,202637072
19381,1062720837759815682
19382,38497430
19383,1559568230
19384,3298498658
19385,891981590427054083
19386,192722210
19387,173185274
19388,1283083758187556865
19389,2743322419
19390,1337901990
19391,3039388534
19392,147420443
19393,732546276076736513
19394,316068412
19395,257658545
19396,1208203436182966272
19397,185012962
19398,1185280830
19399,1280974526524915712
19400,709896641441091585
19401,55837807
19402,139718762
19403,118084443
19404,892397010099331073
19405,2279476794
19406,1354628471486611459
19407,1877339065
19408,1188752570581508096
19409,716838588
19410,1013846859872395265
19411,559110069
19412,4498816109
19413,1073338320028090368
19414,1299707646501629952
19415,250390438
19416,358398727
19417,931974454233763840
19418,885313713779113987
19419,819982078200737793
19420,620618352
19421,705097329687322624
19422,140194818
19423,392882848
19424,1126943305
19425,187249493
19426,4820034381
19427,125369316
19428,4190554215
19429,4254489910
19430,872619346220265475
19431,905588213225545728
19432,2279044430
19433,150443205
19434,1162444672289165313
19435,272414473
19436,1240427176975110144
19437,3399185962
19438,448400820
19439,162516223
19440,1179774240263938051
19441,885810670717079552
19442,820231555
19443,146837071
19444,115591150
19445,4822107471
19446,560589214
19447,1363437546
19448,2904580162
19449,3429320807
19450,1040191136755855360
19451,1277999094
19452,551025527
19453,1100624763146375168
19454,1338320281526538240
19455,18900198
19456,78175347
19457,1225580228740812801
19458,1327586210789945346
19459,2966823279
19460,769001851027161088
19461,711362378
19462,3044735043
19463,896830289070182402
19464,2341185654
19465,1788134766
19466,419129325
19467,1322189531156762624
19468,460520101
19469,1059301645
19470,596489336
19471,700687997037973504
19472,278284180
19473,204516556
19474,816234772443840512
19475,62674785
19476,183277310
19477,466790953
19478,142044988
19479,1032457518625239040
19480,248427690
19481,1227948072946274309
19482,143244027
19483,197905571
19484,1324856371460923397
19485,755955468
19486,16609980
19487,149645588
19488,1024997977943953410
19489,4405363815
19490,2349473132
19491,741231514248175616
19492,1332161404523130882
19493,141726959
19494,721783939468173312
19495,2560515480
19496,122084500
19497,573203560
19498,2702016566
19499,1200475594410151936
19500,147225872
19501,1295419630765387777
19502,1087226506366062593
19503,178701976
19504,908004932
19505,960974208
19506,725437657887719425
19507,127675505
19508,1152122665932611584
19509,713017753
19510,1357355785827811329
19511,140455989
19512,213331485
19513,180610864
19514,1023742783079763968
19515,185518411
19516,51341567
19517,1140317361821626368
19518,1228575327384981505
19519,305416366
19520,144321014
19521,1271874793734889474
19522,151022272
19523,374666658
19524,1280732155258318854
19525,883980642685505536
19526,379397321
19527,949766595055845376
19528,187738320
19529,2881828480
19530,946127545099005952
19531,1249743847
19532,825531701568876545
19533,786325888350752768
19534,150487149
19535,780281
19536,371241399
19537,72121392
19538,847122964441157632
19539,207824592
19540,1245024901
19541,330688963
19542,204907567
19543,765690786
19544,832616558576836609
19545,1311792507051814912
19546,96635050
19547,2244561593
19548,983846514987622400
19549,1219302815916527618
19550,1039540703980859392
19551,2953054617
19552,563109889
19553,258595094
19554,148615824
19555,2600112520
19556,1290004615287771136
19557,169136492
19558,1204887925886013440
19559,69376237
19560,2947700681
19561,2593605120
19562,1178522323583942657
19563,1103761165975515138
19564,3054077091
19565,1096508084455907329
19566,534433695
19567,181360590
19568,160988385
19569,4451443900
19570,1251949273404628995
19571,1629044090
19572,288993691
19573,148209254
19574,621983773
19575,772423428271968256
19576,1339036393536942081
19577,4868427083
19578,152299336
19579,277494869
19580,127043504
19581,1317592526505807875
19582,1356691148249702409
19583,3699665541
19584,218574492
19585,1251223398866391040
19586,1157377558821920769
19587,11408772
19588,1100600643587330048
19589,1192135262
19590,770785708399267840
19591,746754583138078725
19592,239837778
19593,92425891
19594,4795837831
19595,852297691044425728
19596,778084677743771648
19597,585043940
19598,1029510434594975746
19599,2573997048
19600,173861700
19601,919677972398960645
19602,627625338
19603,1067142218274750466
19604,2943946313
19605,560742995
19606,159322422
19607,265156194
19608,1160973218502586368
19609,150758281
19610,735745020
19611,1332708198118289408
19612,333140159
19613,292292742
19614,540332095
19615,2493320806
19616,886981250996719618
19617,236229660
19618,167813010
19619,1333983273006018562
19620,1355655282
19621,315074198
19622,51786212
19623,1241902334608912384
19624,858087305592152064
19625,308235735
19626,1613079096
19627,1571540016
19628,67207970
19629,140656613
19630,1208189267899551750
19631,733973790
19632,171527079
19633,198883031
19634,2709539702
19635,189338035
19636,239882353
19637,173196184
19638,1104783608
19639,3908930669
19640,195510782
19641,881545243660877825
19642,944737234309341184
19643,1270355222
19644,138888638
19645,269963293
19646,4238988196
19647,1003136101
19648,573251405
19649,177942841
19650,310349013
19651,2949060131
19652,3201792010
19653,774581886
19654,161144768
19655,134931459
19656,1322878973232271361
19657,443866105
19658,2895565085
19659,216092177
19660,362083915
19661,781283014651305988
19662,1266692491614588929
19663,918263812360491010
19664,1356316053589123072
19665,1332505906228174849
19666,1067086488
19667,1042586753717157889
19668,173319884
19669,80609652
19670,2554914156
19671,147249680
19672,168747171
19673,1674430020
19674,845028124404436992
19675,864735307
19676,18735088
19677,143281052
19678,707211748
19679,136633014
19680,3057638821
19681,1171840716961697796
19682,1310116872554262529
19683,216873068
19684,3022568535
19685,1303019938924421120
19686,354722290
19687,1166171387398172672
19688,143008399
19689,174036046
19690,40931469
19691,1094405579320246274
19692,2359832353
19693,60095649
19694,1027345838153117697
19695,472405744
19696,4138779101
19697,2157301757
19698,1604370595
19699,3000367372
19700,1089953609461182465
19701,21756021
19702,69800760
19703,2544213553
19704,247558769
19705,2657889472
19706,159035296
19707,2171347651
19708,309718762
19709,3030778343
19710,1455830954
19711,209003727
19712,1094966021465751553
19713,567655065
19714,88778227
19715,390473128
19716,1301615215176568832
19717,478350470
19718,3408894718
19719,1212901368
19720,501198359
19721,158893543
19722,73935840
19723,1179512371716472832
19724,196160921
19725,2190642205
19726,980178047893753857
19727,1149416079892070401
19728,159219922
19729,349021462
19730,833983197952274432
19731,1283217508019970048
19732,4188564034
19733,1699174052
19734,711509843073495040
19735,1323346685888745472
19736,455150535
19737,4857717383
19738,270144571
19739,2756534173
19740,354101603
19741,2930047271
19742,3000997735
19743,750230203
19744,3674571801
19745,3407944763
19746,839718996
19747,3355551249
19748,880916982899638277
19749,2207965686
19750,2327179201
19751,1002512694900133889
19752,1392710300
19753,920754871409827841
19754,140468158
19755,224036878
19756,133539091
19757,2821437681
19758,2872536147
19759,1162484045701365760
19760,138225908
19761,1250904628851625985
19762,597068496
19763,196228882
19764,753480312
19765,129259530
19766,2988882941
19767,1095777986199126016
19768,1280126575271456768
19769,333522407
19770,1257852552764436491
19771,155304152
19772,1012051103008124929
19773,529015416
19774,1153062900950548484
19775,295314662
19776,575371885
19777,910592900
19778,1867825560
19779,1378402116
19780,56219230
19781,848301539844399104
19782,3097263413
19783,48162572
19784,35988310
19785,1347366811
19786,1116648087265714176
19787,1360325776965517314
19788,75578070
19789,128964457
19790,807988081718689792
19791,18898168
19792,1317634087042076672
19793,3361803509
19794,4553634260
19795,1231381169503166465
19796,1021755140074864641
19797,984087072435769344
19798,183446128
19799,229457613
19800,607828392
19801,285854941
19802,1913183065
19803,3289018349
19804,81253503
19805,167918366
19806,431316346
19807,1220823961971429382
19808,485727506
19809,1178566250
19810,1165310281578422272
19811,3083840063
19812,145388187
19813,222308805
19814,519529372
19815,142310218
19816,1138082410757799939
19817,1061307491076710400
19818,186988994
19819,329845018
19820,1234547847846125568
19821,853758699617345536
19822,303824205
19823,196837354
19824,149177676
19825,4376481495
19826,2536115590
19827,1054754103983816705
19828,952871054
19829,3361669804
19830,2424583066
19831,222275297
19832,2533677529
19833,153631069
19834,958445541691715584
19835,4127801056
19836,147746486
19837,2178330104
19838,344679785
19839,1400310733
19840,1256344910745284609
19841,711270422
19842,382753072
19843,1239934458792415233
19844,707869039637487616
19845,1218927601902850051
19846,1322807172716253184
19847,190812715
19848,1438617074
19849,881349856916365312
19850,4701961646
19851,153867477
19852,352773186
19853,210719602
19854,972541484070244355
19855,1193695009817743360
19856,979035539130249216
19857,132259319
19858,143123233
19859,147644613
19860,578722695
19861,317402698
19862,844340209810583552
19863,1462248667
19864,583034380
19865,2646167546
19866,866528455
19867,4376538532
19868,554438396
19869,54795254
19870,502062476
19871,82128635
19872,62506954
19873,1250604050166530048
19874,67516256
19875,335874207
19876,902682664058138624
19877,1181396463491981314
19878,1314325541445603329
19879,186630336
19880,1039357357032177666
19881,146575351
19882,1233787767236239360
19883,1184645374503464960
19884,1329415273103958019
19885,59638122
19886,1336474607021338626
19887,901598953829015552
19888,1275259885593284611
19889,2808222049
19890,2429195197
19891,4188760169
19892,1569327955
19893,3087313836
19894,171451883
19895,1218013970373709825
19896,2777509775
19897,3255277906
19898,187568655
19899,317343655
19900,1080608732
19901,96669949
19902,36801546
19903,2683142335
19904,3403561745
19905,208581183
19906,240949950
19907,1278027827124883459
19908,780873641550635009
19909,1062747310587891712
19910,604255005
19911,803782687475585028
19912,205971415
19913,849782839801524224
19914,140920012
19915,992181408759144449
19916,1348334698930573320
19917,1283398232559833088
19918,1341172995080019968
19919,134627020
19920,1160660202284363776
19921,291298781
19922,210163969
19923,10311862
19924,147716517
19925,1036649987768311808
19926,198344678
19927,1232702781624111104
19928,627120536
19929,526450169
19930,1654117826
19931,149558912
19932,1252409519109550080
19933,492799834
19934,4861550391
19935,304725739
19936,2307298560
19937,1273666078984503297
19938,560769609
19939,169802481
19940,86199249
19941,1129598502
19942,179707318
19943,95516892
19944,922189028060999683
19945,3199481717
19946,1236537309849411584
19947,1166389504372019200
19948,1253360286125502465
19949,4487653995
19950,2977273553
19951,1213871755053256704
19952,948985647485870080
19953,9973482
19954,2436508817
19955,10179222
19956,2615964388
19957,1142990740324278274
19958,883737494180827138
19959,907075825
19960,753931777
19961,2387866586
19962,713205481
19963,723312856603738112
19964,1452929635
19965,944901194106982400
19966,208576359
19967,75477100
19968,1247971697531203587
19969,921508267225907205
19970,1149466740562321408
19971,236841454
19972,703994168
19973,103462194
19974,285846708
19975,321700929
19976,1112538344460877824
19977,20156540
19978,1367914603
19979,136486006
19980,421621681
19981,3296269040
19982,727074103480438784
19983,356559687
19984,3005999141
19985,858748171304017920
19986,311456049
19987,1576431600
19988,186899301
19989,752935232932835328
19990,1089559024620789762
19991,188950143
19992,3756447263
19993,225666682
19994,3433731970
19995,101351283
19996,488975088
19997,143540753
19998,445558645
19999,1051923781780983809
20000,583015215
20001,948576737868308480
20002,131150529
20003,335609863
20004,881073379809402880
20005,26163791
20006,471044967
20007,194241001
20008,371965718
20009,1290296934725558277
20010,1663350523
20011,4921521105
20012,565024050
20013,1075744758
20014,506137772
20015,523486445
20016,99348268
20017,1187158962933776384
20018,164871823
20019,287816648
20020,208512320
20021,1138498586730254343
20022,200715707
20023,573145571
20024,843868338438787072
20025,2213070324
20026,1342925391984537601
20027,325010888
20028,1317304326679822336
20029,1301548188839612417
20030,178419097
20031,3290481442
20032,970111108173398017
20033,1288586705067560967
20034,2609544692
20035,703752380861571072
20036,1007043728106774528
20037,278270871
20038,309195600
20039,2826994034
20040,166946169
20041,1317652267668021253
20042,573115204
20043,1418348443
20044,602212701
20045,1296969412113825792
20046,1006337885195382784
20047,1233552373131423744
20048,2947276901
20049,1221172637063352327
20050,821171096582062080
20051,486571670
20052,1250500412
20053,206198034
20054,161396280
20055,166716856
20056,3096238017
20057,219518707
20058,971155064478945280
20059,255284288
20060,314094237
20061,4033506796
20062,1274088534455078912
20063,1905178711
20064,477242131
20065,1413875478
20066,940727076952387584
20067,2466476762
20068,311042482
20069,2539316350
20070,205102605
20071,547198311
20072,1283506449809903616
20073,2946638477
20074,749379297018871808
20075,1353525285413658624
20076,1052555696
20077,899801311
20078,988542048415383552
20079,1351348833008168962
20080,4021363749
20081,150662751
20082,73300623
20083,563093291
20084,1708102267
20085,465291855
20086,1897519646
20087,278729877
20088,867022580
20089,819336076972228609
20090,960579239375458304
20091,3091917742
20092,1266031488325365770
20093,76067448
20094,615600060
20095,4858684211
20096,238258844
20097,1121560538
20098,240823406
20099,992901882661269505
20100,76310655
20101,1187550564097445889
20102,1068093764844048384
20103,1261735348675260416
20104,1289443476552261632
20105,1537594296
20106,1223651758213357571
20107,7921792
20108,105523892
20109,3066030407
20110,335461388
20111,1259328507022315521
20112,1271782293204590594
20113,121289133
20114,634866214
20115,1136763780258570246
20116,261423076
20117,164096999
20118,896921451755909120
20119,882744119357038592
20120,1187891762318192640
20121,634264179
20122,165153642
20123,1027726183486644224
20124,580870610
20125,276086282
20126,978891414
20127,2262849073
20128,256065638
20129,4749429393
20130,1180954118350938117
20131,186454605
20132,1256326929529135104
20133,294759767
20134,142000583
20135,183020017
20136,3359467833
20137,3409573929
20138,1194658941772402689
20139,890697788761272324
20140,855454070
20141,785541246
20142,775521159060267008
20143,259491375
20144,1923383425
20145,1045766832
20146,1390474225
20147,738140320995500034
20148,1879307035
20149,279710254
20150,118780964
20151,162540909
20152,2152001791
20153,40021861
20154,738682995758895104
20155,231092403
20156,173701088
20157,1332143867081203713
20158,836769048419520512
20159,3123825856
20160,1226291886517866496
20161,149765826
20162,1352733531630432256
20163,58275626
20164,113659088
20165,796674541934223360
20166,220453848
20167,520011368
20168,442098374
20169,4356563429
20170,715713128923795458
20171,586088550
20172,587057292
20173,444282590
20174,63547525
20175,3371600439
20176,124599878
20177,1689380767
20178,69871487
20179,700685283910672385
20180,186615708
20181,263784933
20182,79819644
20183,60812956
20184,1026473144599625729
20185,893574759648296960
20186,2325441230
20187,152482168
20188,224383208
20189,157513957
20190,82946210
20191,23719107
20192,1265423437855633417
20193,1129891678926581761
20194,568679861
20195,3072172380
20196,308700887
20197,1002610072088993793
20198,745019695074533376
20199,1355328558567215107
20200,870512137
20201,628584154
20202,2459804617
20203,939765485578661888
20204,1243353029656674305
20205,145772649
20206,1032651813886066688
20207,2508375672
20208,1183774914
20209,84456967
20210,113868870
20211,1950238710
20212,177339953
20213,857308446093443076
20214,4320705633
20215,1213812542
20216,753742497202012160
20217,2677167472
20218,594570161
20219,564034363
20220,165093259
20221,367620703
20222,78374389
20223,209709010
20224,94844287
20225,2465058937
20226,249834415
20227,3059807440
20228,4708618055
20229,1116375370062864385
20230,1041635467844702208
20231,154087465
20232,249085683
20233,584810441
20234,183071448
20235,1310340847
20236,725757278956212224
20237,1264932784663126016
20238,33024510
20239,148749882
20240,1548925620
20241,114319712
20242,1260603690
20243,91567531
20244,389776600
20245,32485590
20246,942930698226339840
20247,384479536
20248,1433986681
20249,2811938517
20250,209876067
20251,2860586303
20252,200364986
20253,706450510774194176
20254,595192182
20255,1710988159
20256,1019197532130500613
20257,158231803
20258,991843553323167749
20259,448294860
20260,804348143957659648
20261,1268822861847855105
20262,1467043896
20263,1280216807119425538
20264,184568364
20265,246513140
20266,1204810784183914497
20267,2932149737
20268,475049584
20269,1259956980258570240
20270,2987566761
20271,443269544
20272,163532599
20273,2818715179
20274,171247018
20275,143417093
20276,4822487164
20277,72906953
20278,175902894
20279,4191923434
20280,186895623
20281,3709156353
20282,458255903
20283,186900540
20284,2468610380
20285,470913377
20286,751941847338065920
20287,2857749683
20288,713013732490784769
20289,1284915539152908288
20290,179352196
20291,836369558764158977
20292,1030266781968023552
20293,158377129
20294,208545116
20295,1283923533287043073
20296,607224121
20297,1438927981
20298,150661483
20299,242630351
20300,869934653377040384
20301,161154459
20302,1135277910053572608
20303,3874471936
20304,3023208790
20305,1081612748
20306,533724677
20307,1344756281240858627
20308,1321548554482180096
20309,810994921570189313
20310,1206396634453749760
20311,727706622194233346
20312,335667131
20313,1059767209046740992
20314,2762517411
20315,2293808102
20316,195578068
20317,449183961
20318,148410270
20319,4861889517
20320,306472456
20321,2596362229
20322,276370656
20323,1172610671965548545
20324,1012460613505896449
20325,469493498
20326,1122819460715433985
20327,125392883
20328,294905883
20329,235719385
20330,1113512197
20331,886711257730093056
20332,1339974666979586053
20333,1281706673707638784
20334,117258389
20335,1268339756
20336,1244433330
20337,1233947923056123911
20338,1967220186
20339,1915579530
20340,126814940
20341,912318170622545920
20342,154693502
20343,287017133
20344,135028675
20345,44669594
20346,987450380
20347,117641993
20348,1003045182420475905
20349,1406821044
20350,1030148788390965248
20351,718607638133661696
20352,1167594338483937281
20353,845430602396585984
20354,1112156080937799680
20355,135165305
20356,1149778245883191301
20357,2282704909
20358,174096782
20359,2847353651
20360,485282298
20361,832591659129044992
20362,39672614
20363,264531626
20364,136441372
20365,1058929604373688320
20366,1342561378054373378
20367,1279441386748686337
20368,1446639564
20369,231154231
20370,1343229799406428160
20371,163661224
20372,953238959827628032
20373,4793901022
20374,141450060
20375,15678854
20376,144067994
20377,1318774764
20378,3293658728
20379,932588769370427393
20380,278256344
20381,756423866
20382,1435660476
20383,254146487
20384,468040173
20385,109402285
20386,1118249508
20387,284795400
20388,3093182860
20389,721321080284127232
20390,1193294520596783110
20391,603386271
20392,574885282
20393,236193489
20394,17683410
20395,3082436751
20396,1377853657
20397,144557321
20398,776195490
20399,543642664
20400,310366272
20401,733313929292701696
20402,825751054843265024
20403,306550705
20404,773700032
20405,344323148
20406,1237797222886113284
20407,580826094
20408,776646018
20409,438042045
20410,776119831796051968
20411,39863149
20412,109353330
20413,3807320535
20414,1138229250950139905
20415,1074694374901059584
20416,1137410524134744064
20417,162430251
20418,2938865843
20419,1042060677102403585
20420,3165375717
20421,726919142
20422,3419943699
20423,1296930730140991488
20424,186484265
20425,164099099
20426,499211420
20427,793171391398936580
20428,164081657
20429,320430387
20430,1335131340
20431,184929825
20432,350651164
20433,1294742052022951937
20434,159906302
20435,408625650
20436,116050434
20437,594825168
20438,2995806425
20439,1463247259
20440,1303447701821026304
20441,4418379201
20442,2555725473
20443,27257793
20444,129363520
20445,65132505
20446,268971045
20447,1395656521
20448,1337381787622846468
20449,187743373
20450,1216576368269459464
20451,3045267155
20452,919623019059990528
20453,330046741
20454,309172658
20455,810542363185729536
20456,1439167903
20457,709485488135086080
20458,311504156
20459,187501385
20460,989260988947091457
20461,360050981
20462,182613515
20463,279103897
20464,210840034
20465,188395700
20466,1153268285179334656
20467,2192587416
20468,952161753475018753
20469,344972683
20470,37044475
20471,615522242
20472,1246784383
20473,1205980838975983619
20474,425477752
20475,885264176381403137
20476,2939869727
20477,4835378301
20478,174460637
20479,2262996556
20480,1047247291613175809
20481,2809516432
20482,897910914455941120
20483,1048264052038934529
20484,352816465
20485,150042229
20486,788471326361153537
20487,1153967452289732610
20488,2241579526
20489,219815509
20490,1318285961562816512
20491,410414512
20492,724338968221855744
20493,334687445
20494,51266139
20495,1057099848615370753
20496,448339495
20497,168937421
20498,125077217
20499,886754531450777600
20500,281122467
20501,196342207
20502,410820096
20503,866438761688780804
20504,1364146462683242496
20505,2713457243
20506,2693534743
20507,150462497
20508,486949519
20509,948623186
20510,140921535
20511,1218687937862426625
20512,150944737
20513,2490283934
20514,1255496325375971328
20515,1097601594743492609
20516,317578294
20517,327079521
20518,1362863152631853058
20519,902225102
20520,223571003
20521,3115332111
20522,108865216
20523,862793294337765377
20524,800912421028147200
20525,569539724
20526,205996335
20527,182025021
20528,135243010
20529,332305405
20530,1145577868321275904
20531,288212562
20532,1491357037
20533,2163895051
20534,302947829
20535,168680479
20536,171606463
20537,447575411
20538,2546246899
20539,150072632
20540,3872876571
20541,2184576314
20542,8258222
20543,1151691321687662593
20544,333236636
20545,1250071980784697344
20546,1557081218
20547,425766948
20548,73208090
20549,1049690888933380097
20550,903899304
20551,1117330856262217728
20552,280683146
20553,1189354678632566785
20554,1184809631710879745
20555,1293575421812932613
20556,2210602154
20557,1297289216272015360
20558,532539587
20559,1012679534322339848
20560,4846733463
20561,1975564712
20562,3406024732
20563,1340742833171554310
20564,125883002
20565,888146569270353926
20566,2895247972
20567,174433977
20568,110029768
20569,110202961
20570,960253462775783425
20571,3373326538
20572,3019031794
20573,52052634
20574,152886198
20575,138900965
20576,27324793
20577,148739144
20578,1264231208210366469
20579,1167387571200110592
20580,914496671840702464
20581,1188758226587865090
20582,853657010654638081
20583,266119453
20584,905165068454813698
20585,313357273
20586,2857853465
20587,724245458
20588,209667300
20589,37993776
20590,573191013
20591,859489247086206977
20592,716764722285162496
20593,3153893019
20594,1364240832644153346
20595,168137430
20596,220277203
20597,2832567957
20598,184469287
20599,1011430309
20600,143277380
20601,229553319
20602,87493550
20603,1255173498
20604,197273100
20605,255801671
20606,746737855515459584
20607,1235589976685006848
20608,167589328
20609,882731195834003457
20610,436047359
20611,753689152776962048
20612,249884482
20613,2571982664
20614,1107064053355241473
20615,953051873531105281
20616,837186873143488514
20617,118500882
20618,2646393271
20619,1293668626705387521
20620,1098941104060317696
20621,245311453
20622,75445503
20623,745311793384398849
20624,168695861
20625,171291747
20626,833071487615631360
20627,158622681
20628,1400841937
20629,111938155
20630,1038243462506848256
20631,790214785476530176
20632,2746868634
20633,164234619
20634,210635524
20635,166640751
20636,45347187
20637,743269557335363584
20638,949376259326398464
20639,144019628
20640,208753739
20641,1304483728656404483
20642,1197314713857798144
20643,3220375469
20644,287157353
20645,1038601466506895360
20646,1267167753867268099
20647,113415672
20648,1267110052424540161
20649,1014504100497645568
20650,119998164
20651,1296266243704594432
20652,1179190459
20653,187593269
20654,36588870
20655,395320316
20656,444838492
20657,1136745253044723725
20658,1371275097378582534
20659,376477641
20660,1221551685635575808
20661,61344989
20662,1143913072173735936
20663,1280993524469596160
20664,812466437298262016
20665,2662139235
20666,1008724720135606272
20667,1485895477
20668,798572748343771136
20669,1239984824468811776
20670,2618816634
20671,316169243
20672,197243470
20673,959033548379508736
20674,139271002
20675,2693592596
20676,851599148411478017
20677,96786093
20678,1160682155690905600
20679,1242597068
20680,37099219
20681,301179300
20682,1453095385
20683,1130581525152632832
20684,887882713
20685,2427252966
20686,134507318
20687,594723838
20688,1691197514
20689,345068665
20690,2434560888
20691,610827887
20692,632006861
20693,147218237
20694,1516545506
20695,1255520703866179584
20696,830236656557031424
20697,294362236
20698,960259678860177408
20699,163237866
20700,1292553579358814212
20701,766445969588232193
20702,2821182201
20703,527677057
20704,1165232941364076544
20705,256239024
20706,931108060889837568
20707,1331636004399296522
20708,361001765
20709,4198580872
20710,447339311
20711,803990678661435392
20712,228370979
20713,57142523
20714,140159380
20715,934789917158395904
20716,192922124
20717,2494097592
20718,946185744
20719,129489629
20720,425423882
20721,121952126
20722,742057234599948289
20723,171110904
20724,1103775431075991553
20725,1235582856216358912
20726,1337013863900979202
20727,2568210558
20728,162116194
20729,4107530218
20730,1340710190
20731,3012703912
20732,1014643979432931328
20733,1258784385740025864
20734,1599537792
20735,171711296
20736,68542326
20737,853821092
20738,22361563
20739,330100434
20740,95433157
20741,55864444
20742,70976165
20743,186911403
20744,1227701460797923328
20745,1370120582
20746,158878399
20747,117558942
20748,269011481
20749,2890798935
20750,3866750728
20751,394448415
20752,877898659458949121
20753,2896358441
20754,2527471495
20755,250316706
20756,1103595560764878848
20757,56776483
20758,1317941128675643394
20759,823969022505009153
20760,372467913
20761,949548330
20762,210802991
20763,2828134642
20764,2745895665
20765,475408248
20766,174406042
20767,489887218
20768,1361960408
20769,107582191
20770,1354153968373559296
20771,311687109
20772,1913939850
20773,218298154
20774,1086873752141484035
20775,1421736704
20776,1112369730244038656
20777,262384534
20778,161013307
20779,1190413307183869954
20780,193786272
20781,445007038
20782,636653571
20783,355250624
20784,1319095765
20785,802928956596961280
20786,1329694039
20787,171183668
20788,410377491
20789,937441433883168768
20790,258573153
20791,933146968985088000
20792,2585406520
20793,4860697042
20794,753392085756178434
20795,179783379
20796,1611495738
20797,1205941761115336704
20798,1023682879061196810
20799,1308254296841105409
20800,1260588751753039878
20801,13399182
20802,123374658
20803,3011590881
20804,56458354
20805,1270885332012146688
20806,1210368056020656133
20807,703273953096306688
20808,386821258
20809,712757365754437633
20810,1306825927385640960
20811,1921651202
20812,348004544
20813,936823432427261952
20814,1454964866
20815,2549476467
20816,1350862728697696257
20817,204850383
20818,2985279358
20819,489651523
20820,1083378989475991553
20821,133953362
20822,1141202780
20823,923634670746693632
20824,843890998228992000
20825,4343677427
20826,723501474257506304
20827,1211371890062712832
20828,2321872682
20829,1187458223609135109
20830,1478015100
20831,943673095
20832,1165632835526549506
20833,313958700
20834,2394509578
20835,1237833702
20836,719331994665099264
20837,1220439586188529664
20838,247050491
20839,854169805
20840,863174706874208260
20841,973988404856795144
20842,793525874326921216
20843,165269619
20844,120960340
20845,1192209178632302593
20846,823263466052026369
20847,842901157
20848,1131925891
20849,1069715312
20850,1170820031665586176
20851,1046052558
20852,254615536
20853,879718000039010304
20854,286784162
20855,159880214
20856,150857966
20857,293587439
20858,611174504
20859,1186110021114957826
20860,137155433
20861,1212816709385474048
20862,88281655
20863,54102284
20864,92799636
20865,1103388760199311366
20866,625752903
20867,215516923
20868,1161785452665417729
20869,734177570
20870,42418128
20871,1074382378108403718
20872,888954067359236096
20873,1241764618076381186
20874,860716939978604545
20875,108506858
20876,241621057
20877,944659241633288203
20878,144966010
20879,162841742
20880,185835639
20881,1108077372698517505
20882,751147646
20883,89897189
20884,2962605695
20885,1126665102764253185
20886,1328969790921302018
20887,1250577332
20888,1621718005
20889,1055181870319747072
20890,845351361252380676
20891,2806480757
20892,932838421088829440
20893,389727906
20894,1022135092028866563
20895,146899813
20896,3102164663
20897,227127607
20898,3119897872
20899,844242597250060289
20900,284821763
20901,198460799
20902,290257038
20903,149562434
20904,2309035736
20905,93130821
20906,596773471
20907,1249341431854104578
20908,2376650185
20909,279304973
20910,232923003
20911,2691725734
20912,359096965
20913,303852994
20914,984058797927878657
20915,1551738338
20916,2722832732
20917,551439426
20918,105785283
20919,337280454
20920,226433241
20921,1229894436886401025
20922,469246786
20923,79465096
20924,169203389
20925,130015769
20926,1131219789580517376
20927,249941868
20928,1259503017293987840
20929,54320058
20930,1261147541652992002
20931,182929637
20932,1182799087353126915
20933,22210953
20934,35744749
20935,812405270307540993
20936,1509340274
20937,193868173
20938,1156130522
20939,4041839195
20940,343431119
20941,155664598
20942,105849038
20943,304830228
20944,2801056092
20945,553134478
20946,180976750
